"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15"
"2103";35;"Self-emp-inc,";153976;"HS-grad,";9;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2104";51;"Self-emp-inc,";96062;"Assoc-acdm,";12;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2105";38;"Private,";165466;"HS-grad,";9;"Married-civ-spouse,";"Adm-clerical,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2106";35;"Private,";589809;"Some-college,";10;"Never-married,";"Exec-managerial,";"Not-in-family,";"White,";"Male,";13550;0;60;"United-States,";"<=50K"
"2107";45;"Private,";126889;"Bachelors,";13;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;1887;60;"United-States,";">50K"
"2108";63;"Self-emp-inc,";38472;"Some-college,";10;"Widowed,";"Sales,";"Not-in-family,";"White,";"Female,";14084;0;60;"United-States,";"<=50K"
"2109";55;"Self-emp-not-inc,";111625;"HS-grad,";9;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2110";20;"Private,";227626;"HS-grad,";9;"Married-civ-spouse,";"Adm-clerical,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2111";61;"Private,";147280;"Masters,";14;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2112";53;"Private,";73134;"HS-grad,";9;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";15024;0;60;"United-States,";">50K"
"2113";59;"Local-gov,";296253;"Masters,";14;"Divorced,";"Prof-specialty,";"Unmarried,";"White,";"Female,";8614;0;60;"United-States,";"<=50K"
"2114";31;"Private,";106437;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Wife,";"White,";"Female,";0;0;60;"United-States,";">50K"
"2115";45;"Self-emp-inc,";201699;"Doctorate,";16;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2116";35;"Self-emp-not-inc,";89508;"Some-college,";10;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";3908;0;60;"United-States,";"<=50K"
"2117";37;"Private,";99146;"Bachelors,";13;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2118";45;"Self-emp-not-inc,";162923;"HS-grad,";9;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2119";33;"Private,";709798;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2120";28;"Private,";156257;"Some-college,";10;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2121";31;"Private,";29662;"Some-college,";10;"Never-married,";"Sales,";"Not-in-family,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2122";44;"Private,";278476;"Some-college,";10;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2123";42;"Private,";39060;"HS-grad,";9;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2124";58;"Self-emp-inc,";78104;"Some-college,";10;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";7298;0;60;"United-States,";">50K"
"2125";43;"Private,";180599;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";15024;0;60;"United-States,";">50K"
"2126";39;"Self-emp-not-inc,";148443;"HS-grad,";9;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2127";31;"Self-emp-not-inc,";234537;"Some-college,";10;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2128";27;"Private,";89598;"Some-college,";10;"Never-married,";"Adm-clerical,";"Unmarried,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2129";58;"Private,";205235;"HS-grad,";9;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2130";46;"Self-emp-inc,";192779;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";15024;0;60;"United-States,";">50K"
"2131";64;"Private,";192884;"Prof-school,";15;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2132";28;"Private,";31801;"HS-grad,";9;"Never-married,";"Handlers-cleaners,";"Other-relative,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2133";33;"Self-emp-not-inc,";359428;"HS-grad,";9;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2134";42;"Private,";185764;"Some-college,";10;"Married-civ-spouse,";"Machine-op-inspct,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2135";38;"Private,";128033;"Some-college,";10;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2136";32;"Private,";108116;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;1902;60;"United-States,";">50K"
"2137";29;"Private,";195284;"Doctorate,";16;"Divorced,";"Prof-specialty,";"Not-in-family,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2138";25;"Local-gov,";45474;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2139";37;"Private,";171150;"Bachelors,";13;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";99999;0;60;"United-States,";">50K"
"2140";33;"Self-emp-not-inc,";80933;"HS-grad,";9;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2141";67;"?,";201657;"Bachelors,";13;"Divorced,";"?,";"Not-in-family,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2142";60;"Self-emp-not-inc,";187794;"HS-grad,";9;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";3103;0;60;"United-States,";"<=50K"
"2143";46;"Private,";270565;"Assoc-voc,";11;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2144";52;"Private,";232024;"Some-college,";10;"Divorced,";"Adm-clerical,";"Not-in-family,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2145";59;"Private,";158813;"Some-college,";10;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2146";44;"Private,";186916;"Some-college,";10;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;1887;60;"United-States,";"<=50K"
"2147";38;"Private,";100375;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";99999;0;60;"United-States,";">50K"
"2148";40;"Private,";205195;"Assoc-acdm,";12;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2149";41;"Private,";197372;"HS-grad,";9;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2150";20;"Private,";391679;"HS-grad,";9;"Never-married,";"Sales,";"Other-relative,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2151";55;"Private,";368797;"Masters,";14;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;1977;60;"United-States,";">50K"
"2152";53;"Private,";312446;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2153";38;"State-gov,";112497;"Bachelors,";13;"Married-civ-spouse,";"Protective-serv,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2154";35;"Self-emp-inc,";185621;"Bachelors,";13;"Never-married,";"Exec-managerial,";"Not-in-family,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2155";57;"Private,";49893;"Masters,";14;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2156";32;"Private,";286675;"Some-college,";10;"Never-married,";"Exec-managerial,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2157";63;"Self-emp-not-inc,";29859;"7th-8th,";4;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";7688;0;60;"United-States,";"<=50K"
"2158";43;"Self-emp-not-inc,";144928;"HS-grad,";9;"Never-married,";"Farming-fishing,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2159";36;"Private,";190023;"HS-grad,";9;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2160";28;"Private,";209205;"Bachelors,";13;"Never-married,";"Prof-specialty,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2161";59;"Local-gov,";303455;"Masters,";14;"Widowed,";"Prof-specialty,";"Unmarried,";"White,";"Female,";4787;0;60;"United-States,";"<=50K"
"2162";55;"Private,";227856;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";7298;0;60;"United-States,";">50K"
"2163";49;"Local-gov,";298445;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Wife,";"White,";"Female,";0;1977;60;"United-States,";">50K"
"2164";24;"Private,";199883;"Some-college,";10;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2165";35;"Private,";216256;"Assoc-voc,";11;"Never-married,";"Other-service,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2166";69;"Private,";197080;"12th,";8;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";9386;0;60;"United-States,";">50K"
"2167";45;"Self-emp-inc,";188330;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2168";23;"Private,";236994;"HS-grad,";9;"Never-married,";"Sales,";"Own-child,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2169";39;"Private,";294919;"HS-grad,";9;"Divorced,";"Transport-moving,";"Own-child,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2170";42;"Private,";183319;"5th-6th,";3;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2171";50;"Self-emp-not-inc,";371305;"HS-grad,";9;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;1902;60;"United-States,";"<=50K"
"2172";46;"Private,";295334;"Doctorate,";16;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2173";35;"Self-emp-inc,";135289;"HS-grad,";9;"Married-civ-spouse,";"Other-service,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2174";36;"Private,";186865;"Doctorate,";16;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2175";59;"Local-gov,";50929;"Some-college,";10;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2176";35;"Private,";231180;"HS-grad,";9;"Divorced,";"Transport-moving,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2177";44;"Self-emp-not-inc,";47818;"HS-grad,";9;"Divorced,";"Exec-managerial,";"Unmarried,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2178";38;"Self-emp-not-inc,";67317;"Bachelors,";13;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2179";57;"Private,";199847;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";15024;0;60;"United-States,";">50K"
"2180";42;"Local-gov,";96524;"HS-grad,";9;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2181";42;"Private,";33126;"Assoc-acdm,";12;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2182";28;"Private,";131298;"HS-grad,";9;"Never-married,";"Other-service,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2183";57;"Self-emp-not-inc,";181031;"HS-grad,";9;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2184";41;"Private,";433989;"Assoc-voc,";11;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";4386;0;60;"United-States,";"<=50K"
"2185";21;"Private,";156980;"HS-grad,";9;"Never-married,";"Machine-op-inspct,";"Own-child,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2186";41;"Private,";359696;"Bachelors,";13;"Married-civ-spouse,";"Protective-serv,";"Husband,";"White,";"Male,";15024;0;60;"United-States,";">50K"
"2187";30;"Self-emp-not-inc,";67072;"Bachelors,";13;"Married-spouse-absent,";"Craft-repair,";"Not-in-family,";"White,";"Male,";6849;0;60;"United-States,";"<=50K"
"2188";55;"Local-gov,";110490;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Wife,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2189";40;"Self-emp-not-inc,";154076;"Assoc-acdm,";12;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2190";61;"Private,";115023;"Assoc-voc,";11;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;1887;60;"United-States,";">50K"
"2191";29;"Private,";35032;"Some-college,";10;"Married-civ-spouse,";"Handlers-cleaners,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2192";34;"State-gov,";44464;"Doctorate,";16;"Never-married,";"Prof-specialty,";"Not-in-family,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2193";60;"Private,";152369;"Assoc-voc,";11;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2194";39;"Private,";342642;"HS-grad,";9;"Divorced,";"Sales,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2195";31;"Private,";44464;"Bachelors,";13;"Never-married,";"Exec-managerial,";"Not-in-family,";"White,";"Female,";0;1564;60;"United-States,";"<=50K"
"2196";59;"?,";160662;"HS-grad,";9;"Married-civ-spouse,";"?,";"Husband,";"White,";"Male,";2407;0;60;"United-States,";">50K"
"2197";39;"Private,";82540;"Some-college,";10;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2198";32;"Private,";45796;"Some-college,";10;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2199";38;"Private,";54317;"Some-college,";10;"Married-civ-spouse,";"Machine-op-inspct,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2200";33;"Private,";226525;"HS-grad,";9;"Divorced,";"Exec-managerial,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2201";48;"State-gov,";78529;"Masters,";14;"Separated,";"Prof-specialty,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2202";23;"Private,";197200;"Bachelors,";13;"Never-married,";"Prof-specialty,";"Own-child,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2203";36;"Private,";61778;"Some-college,";10;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2204";51;"Self-emp-inc,";338260;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";15024;0;60;"United-States,";">50K"
"2205";51;"Self-emp-not-inc,";95435;"HS-grad,";9;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2206";52;"Self-emp-not-inc,";34973;"HS-grad,";9;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;1887;60;"United-States,";"<=50K"
"2207";37;"Self-emp-inc,";126569;"Bachelors,";13;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2208";25;"Private,";27678;"Some-college,";10;"Married-civ-spouse,";"Other-service,";"Wife,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2209";52;"Local-gov,";199995;"Masters,";14;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";7298;0;60;"United-States,";">50K"
"2210";59;"Self-emp-not-inc,";56392;"Some-college,";10;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;1579;60;"United-States,";"<=50K"
"2211";23;"Private,";38707;"Some-college,";10;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2212";26;"Private,";118497;"HS-grad,";9;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2213";49;"Private,";237920;"Doctorate,";16;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2214";34;"Local-gov,";136331;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2215";52;"Private,";174752;"HS-grad,";9;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2216";18;"Self-emp-inc,";174202;"HS-grad,";9;"Never-married,";"Transport-moving,";"Own-child,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2217";25;"Private,";189656;"Bachelors,";13;"Never-married,";"Tech-support,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2218";41;"State-gov,";106900;"Masters,";14;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";7298;0;60;"United-States,";">50K"
"2219";51;"Private,";289436;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2220";41;"Private,";287306;"Assoc-acdm,";12;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";15024;0;60;"United-States,";">50K"
"2221";38;"Self-emp-not-inc,";238980;"Some-college,";10;"Never-married,";"Sales,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2222";30;"Private,";341051;"Masters,";14;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";15024;0;60;"United-States,";">50K"
"2223";36;"Self-emp-inc,";251730;"Some-college,";10;"Married-civ-spouse,";"Protective-serv,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2224";28;"Private,";188171;"Assoc-acdm,";12;"Never-married,";"Transport-moving,";"Own-child,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2225";53;"Self-emp-inc,";220786;"Some-college,";10;"Widowed,";"Sales,";"Not-in-family,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2226";39;"Private,";174242;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";15024;0;60;"United-States,";">50K"
"2227";49;"Private,";94342;"Bachelors,";13;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2228";47;"Private,";148995;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;2415;60;"United-States,";">50K"
"2229";32;"Private,";173998;"Some-college,";10;"Never-married,";"Adm-clerical,";"Not-in-family,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2230";47;"Self-emp-not-inc,";330416;"Some-college,";10;"Never-married,";"Farming-fishing,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2231";49;"Self-emp-not-inc,";349986;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2232";37;"Self-emp-not-inc,";338320;"Masters,";14;"Never-married,";"Exec-managerial,";"Not-in-family,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2233";31;"Federal-gov,";130057;"Masters,";14;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";7688;0;60;"United-States,";">50K"
"2234";45;"Self-emp-not-inc,";31478;"Bachelors,";13;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";2829;0;60;"United-States,";"<=50K"
"2235";32;"Private,";268147;"Assoc-voc,";11;"Never-married,";"Tech-support,";"Unmarried,";"White,";"Female,";0;0;60;"United-States,";"<=50K"
"2236";32;"Private,";206609;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;60;"United-States,";">50K"
"2237";37;"Self-emp-not-inc,";126675;"HS-grad,";9;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
"2238";32;"Private,";229566;"Assoc-voc,";11;"Married-civ-spouse,";"Other-service,";"Husband,";"White,";"Male,";0;0;60;"United-States,";"<=50K"
